Victoria and Brendan,"24 (5,6,7,6)",Paso Doble,"""Bicycle Race"" - Queen",Safe
Dani and Vincent,"36 (9,9,9,9)",Quickstep,"""You Can't Hurry Love"" - Phil Collins",Safe
Kimberley and Pasha,"34 (8,8,9,9)",Samba,"""Livin' la Vida Loca"" - Ricky Martin",Safe
Michael and Natalie,"35 (9,9,9,8)",American Smooth,"""New York, New York"" - Frank Sinatra",Safe
,,,,
Week 8,,,,
,,,,
"Musical Guest: The Script - ""Hall of Fame""",,,,
Dance Guest: Flawless performed to a Michael Jackson medley,,,,
,,,,
Couple,Score,Dance,Music,Result
Dani and Vincent,"36 (9,9,9,9)",Samba,"""Single Ladies (Put a Ring on It)"" - Beyonce",Safe
Kimberley and Pasha,"34 (8,9,8,9)",Tango,"""When Doves Cry"" - Prince",Safe
Victoria and Brendan,"21 (4,6,6,5)",Salsa,"""Candy"" - Robbie Williams",Eliminated
Louis and Flavia,"27 (6,7,7,7)",Paso Doble,"""Dirty Diana"" - Michael Jackson",Safe
Lisa and Robin,"27 (7,6,7,7)",Rumba,"""As If We Never Said Goodbye"" - Barbra Streisand",Safe
Michael and Natalie,"26 (6,7,7,6)",Argentine Tango,"""Bust Your Windows"" - Jazmine Sullivan",Bottom Two
Nicky and Karen,"36 (9,9,9,9)",Charleston,"""Doop"" - Doop",Safe
Denise and James,"37 (9,9,9,10)",American Smooth,"""Imagine"" - Eva Cassidy",Safe
,,,,
Week 9,,,,
,,,,
"Musical Guest: JLS - ""Hold Me Down"" and Alfie Boe - ""Bridge over Troubled Water""",,,,
,,,,
Couple,Score,Dance,Music,Result
Kimberley and Pasha,"34 (9,8,8,9)",Jive,"""Land of a Thousand Dances"" - Wilson Pickett",Safe
Dani and Vincent,"34 (8,8,9,9)",Viennese Waltz,"""That's Amore"" - Dean Martin",Safe
Michael and Natalie,"24 (5,7,6,6)",Samba,"""Tequila"" - The Champs",Eliminated
Nicky and Karen,"30 (7,8,7,8)",Argentine Tango,"""Skyfall"" - Adele",Bottom Two
Lisa and Robin,"31 (7,8,8,8)",Quickstep,"""Bring Me Sunshine"" - The Jive Aces",Safe
Denise and James,"32 (8,8,8,8)",Salsa,"""Rhythm of the Night"" - Valeria",Safe
Louis and Flavia,"37 (8,10,9,10)",Charleston,"""Dr. Wanna Do"" - Caro Emerald",Safe
,,,,
Week 10: Dance Fusion,,,,
,,,,
"Musical Guest: Michael Buble - ""It's Beginning to Look a Lot Like Christmas""",,,,
,,,,
Couple,Score,Dance,Music,Result
Denise and James,"35 (8,9,9,9)",Jive,"""Reet Petite"" - Jackie Wilson",Bottom Two
,,Quickstep,,
Lisa and Robin,"30 (7,8,7,8)",Cha-cha-cha,"""Voulez-Vous"" - ABBA",Safe
,,Tango,,
Nicky and Karen,"27 (5,7,8,7)",American Smooth,"""Troublemaker"" - Olly Murs",Eliminated
,,Samba,,
Dani and Vincent,"38 (9,10,9,10)",Charleston,"""Happy Feet"" - from King of Jazz",Safe
,,Quickstep,,
Louis and Flavia,"37 (9,9,9,10)",Tango,"""With or Without You"" - U2",Safe
,,Rumba,,
Kimberley and Pasha,"40 (10,10,10,10)",Cha-cha-cha,"""It's Raining Men"" - The Weather Girls",Safe
,,Tango,,
,,,,
Week 11: Semi-final,,,,
,,,,
"Musical Guest: Katherine Jenkins - ""Santa Baby""",,,,
Dance Guest: Katherine Jenkins and Mark Ballas performed the Jive,,,,
,,,,
Couple,Score,Dance,Music,Result
Dani and Vincent,"34 (8,8,9,9)",American Smooth,"""Haven't Met You Yet"" - Michael Buble",Safe
,"38 (9,9,10,10)",Argentine Tango,"""Libertango"" - Astor Piazzolla",
Louis and Flavia,"31 (7,8,8,8)",Jive,"""Why Do Fools Fall in Love"" - Frankie Lymon & The Teenagers",Safe
,"38 (9,10,9,10)",Foxtrot,"""Somebody That I Used to Know"" - Gotye",
Denise and James,"39 (9,10,10,10)",Tango,"""Roxanne"" - The Police",Bottom Two
,"38 (9,9,10,10)",Rumba,"""The First Time Ever I Saw Your Face"" - Roberta Flack",
Kimberley and Pasha,"38 (9,10,9,10)",American Smooth,"""Fever"" - Peggy Lee",Safe
,"40 (10,10,10,10)",Charleston,"""Those Magnificent Men in Their Flying Machines"" - Ron Goodwin",
Lisa and Robin,"31 (7,8,8,8)",Salsa,"""Best Years of Our Lives"" - Modern Romance",Eliminated
,"32 (8,8,8,8)",American Smooth,"""All That Jazz"" - from Chicago",
,,,,
Week 12: Final,,,,
,,,,
"Musical Guest: Robbie Williams - ""Different""",,,,
,,,,
Show 1,,,,
,,,,
Couple,Score,Dance,Music,Result
Denise and James,"39 (9,10,10,10)",Jive,"""Tutti Frutti"" - Little Richard",Safe
,"40 (10,10,10,10)",Showdance,"""Flashdance... What a Feeling"" - Irene Cara",
Dani and Vincent,"36 (9,9,9,9)",Tango,"""Rumour Has It"" - Adele",Eliminated
,"35 (8,9,9,9)",Showdance,"""Bohemian Rhapsody"" - Queen",
Kimberley and Pasha,"39 (9,10,10,10)",Viennese Waltz,"""A Thousand Years"" - Christina Perri",Safe
,"39 (9,10,10,10)",Showdance,"""Crazy In Love"" - Beyonce",
Louis and Flavia,"39 (9,10,10,10)",Salsa,"""(I've Had) The Time of My Life"" - from Dirty Dancing",Safe
,"40 (10,10,10,10)",Showdance,"""Rule the World"" - Take That",
,,,,
Show 2,,,,
,,,,
Couple,Score,Dance,Music,Result
Denise and James,"40 (10,10,10,10)",Charleston,"""Walk Like an Egyptian"" - The Puppini Sisters",2nd Place
Kimberley and Pasha,"40 (10,10,10,10)",Tango,"""When Doves Cry"" - Prince",2nd Place
Louis and Flavia,"39 (9,10,10,10)",Charleston,"""Dr. Wanna Do"" - Caro Emerald",Winner
