Alesha and Matthew,"38 (9,10,9,10)",Waltz,"""A Time for Us"" - Andy Williams",Safe
Matt and Flavia,"34 (8,9,8,9)",Quickstep,"""Is You Is or Is You Ain't My Baby"" - Dinah Washington",Safe
,,,,
Week 8,,,,
,,,,
Couple,Score,Dance,Music,Result
Gethin and Camilla,"34 (8,9,9,8)",Quickstep,"""You're the Top"" - Louis Armstrong",Safe
John and Nicole,"27 (7,6,7,7)",Samba,"""Sir Duke"" - Stevie Wonder",Eliminated
Letitia and Darren,"32 (8,8,7,9)",Viennese Waltz,"""She's Always a Woman"" - Billy Joel",Safe
Kelly and Brendan,"29 (7,7,7,8)",Samba,"""Stayin' Alive"" - Bee Gees",Bottom Two
Kenny and Ola,"30 (6,8,8,8)",American Smooth,"""How Sweet It Is (To Be Loved by You)"" - Marvin Gaye",Safe
Matt and Flavia,"38 (9,10,9,10)",Salsa,"""Vehicle"" - Ides of March",Safe
Alesha and Matthew,"39 (9,10,10,10)",Cha-cha-cha,"""Crazy in Love"" - Beyonce",Safe
,,,,
Week 9,,,,
,,,,
Couple,Score,Dance,Music,Result
Matt and Flavia,"32 (7,7,9,9)",Tango,"""What You Watiing For?"" - Gwen Stefani",Safe
,"33 (8,9,8,8)",Rumba,"""Get Here"" - Oleta Adams",
Gethin and Camilla,"39 (9,10,10,10)",Waltz,"""If I Were a Painting"" - Willie Nelson",Safe
,"35 (8,9,9,9)",Salsa,"""Azucar"" - Eddie Palmieri",
Letitia and Darren,"30 (7,7,8,8)",Quickstep,"""Walkin' Back to Happiness"" - Helen Shapiro",Bottom Two
,"26 (6,6,7,7)",Cha-cha-cha,"""Drive My Car"" - The Beatles",
Kenny and Ola,"30 (7,7,8,8)",Foxtrot,"""They Can't Take That Away from Me"" - Robbie Williams",Eliminated
,"23 (4,5,7,7)",Rumba,"""Fields of Gold"" - Eva Cassidy",
Alesha and Matthew,"38 (9,10,9,10)",Tango,"""Jealousy"" - Billy Fury",Safe
,"36 (9,8,10,9)",Samba,"""Reach Out, I'll Be There"" - The Four Tops",
,,,,
"Kelly and Brendan officialy withdrew from the competition, and thus were unable to perform entirely on Week 9.",,,,
,,,,
Week 10,,,,
,,,,
Couple,Score,Dance,Music,Result
Gethin and Camilla,"38 (9,9,10,10)",American Smooth,"""Green Green Grass Of Home"" - Tom Jones",Safe
,"37 (9,9,9,10)",Jive,"""Knock on Wood"" - Amii Stewart",
Alesha and Matthew,"38 (9,9,10,10)",Viennese Waltz,"""Memory"" - from Cats",Bottom Two
,"36 (9,9,9,9)",Paso Doble,"""Toccata"" - Vanessa Mae",
Letitia and Darren,"35 (8,9,9,9)",Waltz,"""The Impossible Dream"" - Andy Williams",Eliminated
,"30 (7,7,8,8)",Jive,"""Dead Ringer for Love"" - Meat Loaf & Cher",
Matt and Flavia,"26 (4,6,8,8)",Foxtrot,"""Better Together"" - Jack Johnson",Safe
,"29 (6,7,8,8)",Samba,"""Blame It on the Boogie"" - The Jacksons",
,,,,
Week 11,,,,
,,,,
Couple,Score,Dance,Music,Result
Alesha and Matthew,"38 (9,9,10,10)",Quickstep,"""Valerie"" - Amy Winehouse",Safe
,"38 (9,9,10,10)",Argentine Tango,"""I'd Be Surprisingly Good For You"" - from Evita",
Matt and Flavia,"35 (8,9,9,9)",Argentine Tango,"""La Yumba"" - Osvaldo Pugliese",Safe
,"40 (10,10,10,10)",Waltz,"""Open Arms"" - Journey",
Gethin and Camilla,"34 (8,8,10,8)",Paso Doble,"""Standing in the Way of Control"" - The Gossip",3rd Place
,"36 (9,9,9,9)",Argentine Tango,"""The World Is Not Enough"" - Garbage",
,,,,
Week 12: Final,,,,
,,,,
Couple,Score,Dance,Music,Result
Matt and Flavia,"36 (9,9,9,9)",American Smooth,"""For Once in My Life"" - Michael Buble",2nd Place
,"39 (9,10,10,10)",Salsa,"""Vehicle"" - Ides of March",
,"35 (9,8,9,9)",Quickstep,"""I Love to Boogie"" - T. Rex",
,N/A,Showdance,"""Are You Gonna Go My Way"" - Lenny Kravitz",
Alesha and Matthew,"39 (10,10,9,10)",Waltz,"""A Time for Us"" - Andy Williams",Winner
,"38 (9,9,10,10)",Cha-cha-cha,"""Crazy in Love"" - Beyonce",
,"35 (9,8,9,9)",Jive,"""I Love to Boogie"" - T. Rex",
,N/A,Showdance,"""Holding Out for a Hero"" - Bonnie Tyler",
